id,content
905,"queen's university in Canada offers the program Engineering.      Admission Requirements:     - GRE Score: 305     - TOEFL Score: 103     - Minimum CGPA: 6.55      Application Details:     - Deadline: May 15, 2026     - Required Documents: SOP, LOR (3), Transcripts, Resume, Passport Copy, GRE Score Report, Financial Proof, Study Permit      Financial Information:     - Tuition Fee: 23218      Admission Insight:     - Chance of Admission: 0.72"
906,"national university of ireland galway in Ireland offers the program Computer Science.      Admission Requirements:     - GRE Score: 315     - TOEFL Score: 90     - Minimum CGPA: 8.25      Application Details:     - Deadline: Apr 15, 2026     - Required Documents: SOP, LOR (3), Transcripts, Resume, Passport Copy, IELTS Report, Financial Proof      Financial Information:     - Tuition Fee: 16541      Admission Insight:     - Chance of Admission: 0.73"
907,"tu berlin in Germany offers the program Software Engineering.      Admission Requirements:     - GRE Score: 318     - TOEFL Score: 105     - Minimum CGPA: 8.71      Application Details:     - Deadline: Apr 01, 2026     - Required Documents: SOP, LOR (2), Transcripts, Resume, Passport Copy, Language Proficiency Certificate, Motivation Letter, APS Certificate      Financial Information:     - Tuition Fee: 783      Admission Insight:     - Chance of Admission: 0.79"
908,"university of alberta in Canada offers the program Robotics Engineering.      Admission Requirements:     - GRE Score: 318     - TOEFL Score: 101     - Minimum CGPA: 7.55      Application Details:     - Deadline: Nov 01, 2026     - Required Documents: SOP, LOR (3), Transcripts, Resume, Passport Copy, GRE Score Report, Financial Proof, Study Permit      Financial Information:     - Tuition Fee: 19347      Admission Insight:     - Chance of Admission: 0.74"
909,"duke university in USA offers the program Cloud Computing.      Admission Requirements:     - GRE Score: 317     - TOEFL Score: 101     - Minimum CGPA: 8.37      Application Details:     - Deadline: Mar 15, 2026     - Required Documents: SOP, LOR (3), Transcripts, Resume, Passport Copy, GRE Score Report, Financial Proof      Financial Information:     - Tuition Fee: 55535      Admission Insight:     - Chance of Admission: 0.64"
910,"university college london in UK offers the program Cloud Computing.      Admission Requirements:     - GRE Score: 325     - TOEFL Score: 110     - Minimum CGPA: 8.41      Application Details:     - Deadline: Jan 01, 2026     - Required Documents: SOP, LOR (3), Transcripts, Resume, Passport Copy, IELTS/TOEFL Report, Financial Proof      Financial Information:     - Tuition Fee: 31956      Admission Insight:     - Chance of Admission: 0.76"
911,"duke university in USA offers the program Digital Transformation.      Admission Requirements:     - GRE Score: 318     - TOEFL Score: 104     - Minimum CGPA: 7.71      Application Details:     - Deadline: Jul 15, 2026     - Required Documents: SOP, LOR (3), Transcripts, Resume, Passport Copy, GRE Score Report, Financial Proof      Financial Information:     - Tuition Fee: 56841      Admission Insight:     - Chance of Admission: 0.63"
912,"johns hopkins university in USA offers the program Computational Finance.      Admission Requirements:     - GRE Score: 326     - TOEFL Score: 106     - Minimum CGPA: 8.4      Application Details:     - Deadline: Apr 01, 2026     - Required Documents: SOP, LOR (3), Transcripts, Resume, Passport Copy, GRE Score Report, Financial Proof      Financial Information:     - Tuition Fee: 56897      Admission Insight:     - Chance of Admission: 0.74"
913,"university of texas at austin in USA offers the program Business Analytics.      Admission Requirements:     - GRE Score: 314     - TOEFL Score: 91     - Minimum CGPA: 6.99      Application Details:     - Deadline: Feb 01, 2026     - Required Documents: SOP, LOR (3), Transcripts, Resume, Passport Copy, GRE Score Report, Financial Proof      Financial Information:     - Tuition Fee: 30342      Admission Insight:     - Chance of Admission: 0.68"
914,"queen's university in Canada offers the program Cybersecurity.      Admission Requirements:     - GRE Score: 317     - TOEFL Score: 106     - Minimum CGPA: 6.61      Application Details:     - Deadline: Apr 01, 2026     - Required Documents: SOP, LOR (3), Transcripts, Resume, Passport Copy, GRE Score Report, Financial Proof, Study Permit      Financial Information:     - Tuition Fee: 22224      Admission Insight:     - Chance of Admission: 0.79"
915,"university of california san diego in USA offers the program Computer Science.      Admission Requirements:     - GRE Score: 327     - TOEFL Score: 114     - Minimum CGPA: 8.61      Application Details:     - Deadline: Mar 15, 2026     - Required Documents: SOP, LOR (3), Transcripts, Resume, Passport Copy, GRE Score Report, Financial Proof      Financial Information:     - Tuition Fee: 43253      Admission Insight:     - Chance of Admission: 0.7"
916,"university of washington in USA offers the program Engineering.      Admission Requirements:     - GRE Score: 318     - TOEFL Score: 100     - Minimum CGPA: 7.62      Application Details:     - Deadline: Feb 01, 2026     - Required Documents: SOP, LOR (3), Transcripts, Resume, Passport Copy, GRE Score Report, Financial Proof      Financial Information:     - Tuition Fee: 37910      Admission Insight:     - Chance of Admission: 0.6"
917,"australian national university in Australia offers the program Cybersecurity.      Admission Requirements:     - GRE Score: 327     - TOEFL Score: 113     - Minimum CGPA: 9.83      Application Details:     - Deadline: Dec 01, 2025     - Required Documents: SOP, LOR (3), Transcripts, Resume, Passport Copy, IELTS Report, Financial Proof, Health Insurance      Financial Information:     - Tuition Fee: 33307      Admission Insight:     - Chance of Admission: 0.67"
918,"university of toronto in Canada offers the program Human-Computer Interaction.      Admission Requirements:     - GRE Score: 329     - TOEFL Score: 107     - Minimum CGPA: 9.81      Application Details:     - Deadline: Jan 15, 2026     - Required Documents: SOP, LOR (3), Transcripts, Resume, Passport Copy, GRE Score Report, Financial Proof, Study Permit      Financial Information:     - Tuition Fee: 28358      Admission Insight:     - Chance of Admission: 0.57"
919,"tu munich in Germany offers the program Data Analytics.      Admission Requirements:     - GRE Score: 330     - TOEFL Score: 118     - Minimum CGPA: 9.64      Application Details:     - Deadline: Sep 01, 2026     - Required Documents: SOP, LOR (2), Transcripts, Resume, Passport Copy, Language Proficiency Certificate, Motivation Letter, APS Certificate      Financial Information:     - Tuition Fee: 2617      Admission Insight:     - Chance of Admission: 0.6"
920,"university college dublin in Ireland offers the program Information Systems.      Admission Requirements:     - GRE Score: 310     - TOEFL Score: 101     - Minimum CGPA: 6.99      Application Details:     - Deadline: Apr 01, 2026     - Required Documents: SOP, LOR (3), Transcripts, Resume, Passport Copy, IELTS Report, Financial Proof      Financial Information:     - Tuition Fee: 18766      Admission Insight:     - Chance of Admission: 0.71"
921,"boston university in USA offers the program Data Analytics.      Admission Requirements:     - GRE Score: 324     - TOEFL Score: 97     - Minimum CGPA: 7.99      Application Details:     - Deadline: Jun 30, 2026     - Required Documents: SOP, LOR (3), Transcripts, Resume, Passport Copy, GRE Score Report, Financial Proof      Financial Information:     - Tuition Fee: 44043      Admission Insight:     - Chance of Admission: 0.85"
922,"rwth aachen in Germany offers the program Data Analytics.      Admission Requirements:     - GRE Score: 317     - TOEFL Score: 108     - Minimum CGPA: 8.27      Application Details:     - Deadline: Mar 01, 2026     - Required Documents: SOP, LOR (2), Transcripts, Resume, Passport Copy, Language Proficiency Certificate, Motivation Letter, APS Certificate      Financial Information:     - Tuition Fee: 2217      Admission Insight:     - Chance of Admission: 0.68"
923,"tu berlin in Germany offers the program Software Engineering.      Admission Requirements:     - GRE Score: 325     - TOEFL Score: 107     - Minimum CGPA: 8.33      Application Details:     - Deadline: May 15, 2026     - Required Documents: SOP, LOR (2), Transcripts, Resume, Passport Copy, Language Proficiency Certificate, Motivation Letter, APS Certificate      Financial Information:     - Tuition Fee: 1766      Admission Insight:     - Chance of Admission: 0.85"
924,"humboldt university berlin in Germany offers the program Cybersecurity.      Admission Requirements:     - GRE Score: 331     - TOEFL Score: 110     - Minimum CGPA: 8.28      Application Details:     - Deadline: Dec 01, 2025     - Required Documents: SOP, LOR (2), Transcripts, Resume, Passport Copy, Language Proficiency Certificate, Motivation Letter, APS Certificate      Financial Information:     - Tuition Fee: 936      Admission Insight:     - Chance of Admission: 0.71"
925,"university of british columbia in Canada offers the program Computer Science.      Admission Requirements:     - GRE Score: 323     - TOEFL Score: 101     - Minimum CGPA: 9.12      Application Details:     - Deadline: Oct 01, 2026     - Required Documents: SOP, LOR (3), Transcripts, Resume, Passport Copy, GRE Score Report, Financial Proof, Study Permit      Financial Information:     - Tuition Fee: 26932      Admission Insight:     - Chance of Admission: 0.69"
926,"delft university of technology in Netherlands offers the program Software Engineering.      Admission Requirements:     - GRE Score: 330     - TOEFL Score: 108     - Minimum CGPA: 8.5      Application Details:     - Deadline: Apr 01, 2026     - Required Documents: SOP, LOR (2), Transcripts, Resume, Passport Copy, IELTS/TOEFL Report, Financial Proof      Financial Information:     - Tuition Fee: 17987      Admission Insight:     - Chance of Admission: 0.58"
927,"university of michigan in USA offers the program Software Engineering.      Admission Requirements:     - GRE Score: 327     - TOEFL Score: 111     - Minimum CGPA: 9.37      Application Details:     - Deadline: Feb 15, 2026     - Required Documents: SOP, LOR (3), Transcripts, Resume, Passport Copy, GRE Score Report, Financial Proof      Financial Information:     - Tuition Fee: 46711      Admission Insight:     - Chance of Admission: 0.73"
928,"university college london in UK offers the program Cybersecurity.      Admission Requirements:     - GRE Score: 315     - TOEFL Score: 111     - Minimum CGPA: 9.4      Application Details:     - Deadline: Feb 01, 2026     - Required Documents: SOP, LOR (3), Transcripts, Resume, Passport Copy, IELTS/TOEFL Report, Financial Proof      Financial Information:     - Tuition Fee: 33308      Admission Insight:     - Chance of Admission: 0.71"
929,"rice university in USA offers the program Bioinformatics.      Admission Requirements:     - GRE Score: 332     - TOEFL Score: 109     - Minimum CGPA: 7.85      Application Details:     - Deadline: Jan 01, 2026     - Required Documents: SOP, LOR (3), Transcripts, Resume, Passport Copy, GRE Score Report, Financial Proof      Financial Information:     - Tuition Fee: 51155      Admission Insight:     - Chance of Admission: 0.67"
